| DSID |  Sample  | Total events | Sample Lumi [fb-1] | AMIXsec [pb] | BR  | FiltEff | Total higher order xsec [pb] | K-factor | Higher order xsec sample [pb] | 
| 363626 | mc15_13TeV.363626.MGPy8EG_N30NLO_Wmunu_Ht0_70_BFilter | 8998500 | 22.24 | 16719.0  | 1.0 | 0.024199 | Undefined  | 1.0 | 404.583081 | 
| 363627 | mc15_13TeV.363627.MGPy8EG_N30NLO_Wmunu_Ht70_140_CVetoBVeto | 4980500 | 9.26 | 755.35  | 1.0 | 0.71177 | Undefined  | 1.0 | 537.6354695 | 
| 363628 | mc15_13TeV.363628.MGPy8EG_N30NLO_Wmunu_Ht70_140_CFilterBVeto | 4497300 | 24.81 | 755.62  | 1.0 | 0.23986 | Undefined  | 1.0 | 181.2430132 | 
| 363629 | mc15_13TeV.363629.MGPy8EG_N30NLO_Wmunu_Ht70_140_BFilter | 4297075 | 117.65 | 755.77  | 1.0 | 0.048328 | Undefined  | 1.0 | 36.52485256 | 
| 363630 | mc15_13TeV.363630.MGPy8EG_N30NLO_Wmunu_Ht140_280_CVetoBVeto | 4972000 | 23.43 | 318.84  | 1.0 | 0.66556 | Undefined  | 1.0 | 212.2071504 | 
| 363631 | mc15_13TeV.363631.MGPy8EG_N30NLO_Wmunu_Ht140_280_CFilterBVeto | 3999750 | 47.37 | 319.89  | 1.0 | 0.26394 | Undefined  | 1.0 | 84.4317666 | 
| 363632 | mc15_13TeV.363632.MGPy8EG_N30NLO_Wmunu_Ht140_280_BFilter | 3999340 | 180.32 | 319.41  | 1.0 | 0.069437 | Undefined  | 1.0 | 22.17887217 | 
| 363633 | mc15_13TeV.363633.MGPy8EG_N30NLO_Wmunu_Ht280_500_CVetoBVeto | 1993000 | 43.78 | 73.585  | 1.0 | 0.61863 | Undefined  | 1.0 | 45.52188855 | 
| 363634 | mc15_13TeV.363634.MGPy8EG_N30NLO_Wmunu_Ht280_500_CFilterBVeto | 1994600 | 95.09 | 73.548  | 1.0 | 0.28519 | Undefined  | 1.0 | 20.97515412 | 
| 363635 | mc15_13TeV.363635.MGPy8EG_N30NLO_Wmunu_Ht280_500_BFilter | 1999000 | 285.38 | 73.566  | 1.0 | 0.095216 | Undefined  | 1.0 | 7.004660256 | 
