| DSID |  Sample  | Total events | Sample Lumi [fb-1] | AMIXsec [pb] | BR  | FiltEff | Total higher order xsec [pb] | K-factor | Higher order xsec sample [pb] | 
| 363139 | mc15_13TeV.363139.MGPy8EG_N30NLO_Zmumu_Ht700_1000_CFilterBVeto | 5000 | 43.18 | 0.44623  | 1.0 | 0.25948 | 2103.42  | 1.141 | 0.132113835 | 
| 363140 | mc15_13TeV.363140.MGPy8EG_N30NLO_Zmumu_Ht700_1000_BFilter | 4500 | 63.25 | 0.44567  | 1.0 | 0.15965 | 2103.42  | 1.141 | 0.081183537 | 
| 363141 | mc15_13TeV.363141.MGPy8EG_N30NLO_Zmumu_Ht1000_2000_CVetoBVeto | 4500 | 55.01 | 0.14899  | 1.0 | 0.54908 | 2103.42  | 1.141 | 0.093342277 | 
| 363142 | mc15_13TeV.363142.MGPy8EG_N30NLO_Zmumu_Ht1000_2000_CFilterBVeto | 1000 | 25.17 | 0.14625  | 1.0 | 0.27164 | 2103.42  | 1.141 | 0.045328906 | 
| 363143 | mc15_13TeV.363143.MGPy8EG_N30NLO_Zmumu_Ht1000_2000_BFilter | 1000 | 39.31 | 0.14705  | 1.0 | 0.17299 | 2103.42  | 1.141 | 0.029024963 | 
| 363144 | mc15_13TeV.363144.MGPy8EG_N30NLO_Zmumu_Ht2000_E_CMS_CVetoBVeto | 1000 | 320.52 | 0.005538  | 1.0 | 0.56337 | 2103.42  | 1.141 | 0.003559855 | 
| 363145 | mc15_13TeV.363145.MGPy8EG_N30NLO_Zmumu_Ht2000_E_CMS_CFilterBVeto | 1000 | 615.45 | 0.0055466  | 1.0 | 0.29294 | 2103.42  | 1.141 | 0.001853921 | 
| 363146 | mc15_13TeV.363146.MGPy8EG_N30NLO_Zmumu_Ht2000_E_CMS_BFilter | 1000 | 1086.87 | 0.0056422  | 1.0 | 0.16307 | 2103.42  | 1.141 | 0.001049804 | 
| 363147 | mc15_13TeV.363147.MGPy8EG_N30NLO_Zee_Ht0_70_CVetoBVeto | 3000000 | 2.09 | 1719.7  | 1.0 | 0.83292 | 2103.42  | 1.141 | 1634.33704988 | 
| 363148 | mc15_13TeV.363148.MGPy8EG_N30NLO_Zee_Ht0_70_CFilterBVeto | 999900 | 5.4 | 1719.4  | 1.0 | 0.10775 | 2103.42  | 1.141 | 211.38776435 | 
| 363149 | mc15_13TeV.363149.MGPy8EG_N30NLO_Zee_Ht0_70_BFilter | 727950 | 7.16 | 1719.4  | 1.0 | 0.059156 | 2103.42  | 1.141 | 116.054334922 | 
| 363162 | mc15_13TeV.363162.MGPy8EG_N30NLO_Zee_Ht700_1000_CVetoBVeto | 49900 | 194.22 | 0.44546  | 1.0 | 0.57676 | 2103.42  | 1.141 | 0.293149724 | 
| 363163 | mc15_13TeV.363163.MGPy8EG_N30NLO_Zee_Ht700_1000_CFilterBVeto | 50000 | 428.82 | 0.44611  | 1.0 | 0.26137 | 2103.42  | 1.141 | 0.133040338 | 
| 363164 | mc15_13TeV.363164.MGPy8EG_N30NLO_Zee_Ht700_1000_BFilter | 99060 | 1372.55 | 0.44603  | 1.0 | 0.16181 | 2103.42  | 1.141 | 0.082348382 | 
