| DSID |  Sample  | Total events | Sample Lumi [fb-1] | AMIXsec [pb] | BR  | FiltEff | Total higher order xsec [pb] | K-factor | Higher order xsec sample [pb] | 
| 407122 | mc15_13TeV.407122.Sherpa_CT10_Zmumu_LO_Pt0_70_CFilterBVeto | 2500000 | 8.68 | 2014.5  | 1.0 | 0.14305 | Undefined  | 1.0 | 288.174225 | 
| 407125 | mc15_13TeV.407125.Sherpa_CT10_Zmumu_LO_Pt70_140_CFilterBVeto | 1000000 | 65.97 | 67.338  | 1.0 | 0.22512 | Undefined  | 1.0 | 15.15913056 | 
| 407128 | mc15_13TeV.407128.Sherpa_CT10_Zmumu_LO_Pt140_280_CFilterBVeto | 100000 | 38.79 | 10.651  | 1.0 | 0.24204 | Undefined  | 1.0 | 2.57796804 | 
| 407131 | mc15_13TeV.407131.Sherpa_CT10_Zmumu_LO_Pt280_500_CFilterBVeto | 300000 | 1499.93 | 0.77731  | 1.0 | 0.25731 | Undefined  | 1.0 | 0.200009636 | 
| 407134 | mc15_13TeV.407134.Sherpa_CT10_Zmumu_LO_Pt500_700_CFilterBVeto | 200000 | 15219.49 | 0.048568  | 1.0 | 0.27057 | Undefined  | 1.0 | 0.013141044 | 
| 407137 | mc15_13TeV.407137.Sherpa_CT10_Zmumu_LO_Pt700_1000_CFilterBVeto | 30000 | 12239.06 | 0.0087928  | 1.0 | 0.27877 | Undefined  | 1.0 | 0.002451169 | 
| 407140 | mc15_13TeV.407140.Sherpa_CT10_Zmumu_LO_Pt1000_E_CMS_CFilterBVeto | 20000 | 58055.54 | 0.0011869  | 1.0 | 0.29025 | Undefined  | 1.0 | 0.000344498 | 
| 407143 | mc15_13TeV.407143.Sherpa_CT10_Ztautau_LO_Pt0_70_CFilterBVeto | 2500000 | 8.67 | 2015.4  | 1.0 | 0.14313 | Undefined  | 1.0 | 288.464202 | 
| 407146 | mc15_13TeV.407146.Sherpa_CT10_Ztautau_LO_Pt70_140_CFilterBVeto | 1000000 | 65.8 | 67.388  | 1.0 | 0.22554 | Undefined  | 1.0 | 15.19868952 | 
| 407149 | mc15_13TeV.407149.Sherpa_CT10_Ztautau_LO_Pt140_280_CFilterBVeto | 100000 | 39.1 | 10.628  | 1.0 | 0.24064 | Undefined  | 1.0 | 2.55752192 | 
| 407152 | mc15_13TeV.407152.Sherpa_CT10_Ztautau_LO_Pt280_500_CFilterBVeto | 300000 | 1498.19 | 0.77827  | 1.0 | 0.25729 | Undefined  | 1.0 | 0.200241088 | 
| 407155 | mc15_13TeV.407155.Sherpa_CT10_Ztautau_LO_Pt500_700_CFilterBVeto | 200000 | 15251.07 | 0.048541  | 1.0 | 0.27016 | Undefined  | 1.0 | 0.013113837 | 
| 407158 | mc15_13TeV.407158.Sherpa_CT10_Ztautau_LO_Pt700_1000_CFilterBVeto | 30000 | 12350.58 | 0.0087824  | 1.0 | 0.27658 | Undefined  | 1.0 | 0.002429036 | 
| 407161 | mc15_13TeV.407161.Sherpa_CT10_Ztautau_LO_Pt1000_E_CMS_CFilterBVeto | 20000 | 58389.93 | 0.0011933  | 1.0 | 0.28704 | Undefined  | 1.0 | 0.000342525 | 
| 407164 | mc15_13TeV.407164.Sherpa_CT10_Znunu_LO_Pt0_70_CFilterBVeto | 7000000 | 4.54 | 10918.0  | 1.0 | 0.14136 | Undefined  | 1.0 | 1543.36848 | 
| 407167 | mc15_13TeV.407167.Sherpa_CT10_Znunu_LO_Pt70_140_CFilterBVeto | 4000000 | 47.35 | 379.03  | 1.0 | 0.22287 | Undefined  | 1.0 | 84.4744161 | 
| 407170 | mc15_13TeV.407170.Sherpa_CT10_Znunu_LO_Pt140_280_CFilterBVeto | 600000 | 41.69 | 60.035  | 1.0 | 0.23972 | Undefined  | 1.0 | 14.3915902 | 
| 407173 | mc15_13TeV.407173.Sherpa_CT10_Znunu_LO_Pt280_500_CFilterBVeto | 500000 | 448.21 | 4.3551  | 1.0 | 0.25615 | Undefined  | 1.0 | 1.115558865 | 
| 407176 | mc15_13TeV.407176.Sherpa_CT10_Znunu_LO_Pt500_700_CFilterBVeto | 300000 | 4147.89 | 0.26856  | 1.0 | 0.26931 | Undefined  | 1.0 | 0.072325894 | 
| 407179 | mc15_13TeV.407179.Sherpa_CT10_Znunu_LO_Pt700_1000_CFilterBVeto | 100000 | 7470.03 | 0.048059  | 1.0 | 0.27855 | Undefined  | 1.0 | 0.013386834 | 
| 407182 | mc15_13TeV.407182.Sherpa_CT10_Znunu_LO_Pt1000_E_CMS_CFilterBVeto | 30000 | 16334.36 | 0.006413  | 1.0 | 0.28639 | Undefined  | 1.0 | 0.001836619 | 
