| DSID |  Sample  | Total events | Sample Lumi [fb-1] | AMIXsec [pb] | BR  | FiltEff | Total higher order xsec [pb] | K-factor | Higher order xsec sample [pb] | 
| 301132 | mc15_13TeV.301132.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wminmunu_2500M2750 | 50000 | 3436662.31 | 1.4549e-05  | 1.0 | 1.0 | Undefined  | 1.0 | 1.4549e-05 | 
| 301133 | mc15_13TeV.301133.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wminmunu_2750M3000 | 50000 | 6887811.33 | 7.2592e-06  | 1.0 | 1.0 | Undefined  | 1.0 | 7.259e-06 | 
| 301134 | mc15_13TeV.301134.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wminmunu_3000M3500 | 50000 | 8819586.54 | 5.6692e-06  | 1.0 | 1.0 | Undefined  | 1.0 | 5.669e-06 | 
| 301135 | mc15_13TeV.301135.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wminmunu_3500M4000 | 50000 | 31298904.54 | 1.5975e-06  | 1.0 | 1.0 | Undefined  | 1.0 | 1.598e-06 | 
| 301136 | mc15_13TeV.301136.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wminmunu_4000M4500 | 50000 | 105909764.88 | 4.721e-07  | 1.0 | 1.0 | Undefined  | 1.0 | 4.72e-07 | 
| 301137 | mc15_13TeV.301137.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wminmunu_4500M5000 | 50000 | 350164577.35 | 1.4279e-07  | 1.0 | 1.0 | Undefined  | 1.0 | 1.43e-07 | 
| 301138 | mc15_13TeV.301138.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wminmunu_5000M | 50000 | 811372192.65 | 6.1624e-08  | 1.0 | 1.0 | Undefined  | 1.0 | 6.2e-08 | 
| 301140 | mc15_13TeV.301140.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplustaunu_120M180 | 500000 | 15.6 | 32.053  | 1.0 | 1.0 | Undefined  | 1.0 | 32.053 | 
| 301141 | mc15_13TeV.301141.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplustaunu_180M250 | 250000 | 49.97 | 5.0029  | 1.0 | 1.0 | Undefined  | 1.0 | 5.0029 | 
| 301142 | mc15_13TeV.301142.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplustaunu_250M400 | 150000 | 85.5 | 1.7543  | 1.0 | 1.0 | Undefined  | 1.0 | 1.7543 | 
| 301143 | mc15_13TeV.301143.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplustaunu_400M600 | 100000 | 320.15 | 0.31235  | 1.0 | 1.0 | Undefined  | 1.0 | 0.31235 | 
| 301144 | mc15_13TeV.301144.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplustaunu_600M800 | 50000 | 822.46 | 0.060793  | 1.0 | 1.0 | Undefined  | 1.0 | 0.060793 | 
| 301145 | mc15_13TeV.301145.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplustaunu_800M1000 | 50000 | 2829.98 | 0.017668  | 1.0 | 1.0 | Undefined  | 1.0 | 0.017668 | 
