| DSID |  Sample  | Total events | Sample Lumi [fb-1] | AMIXsec [pb] | BR  | FiltEff | Total higher order xsec [pb] | K-factor | Higher order xsec sample [pb] | 
| 361652 | mc15_13TeV.361652.Sherpa_CT10_llvvjj_ss_EW6_QSFdown | 10000 | 228.59 | 0.043747  | 1.0 | 1.0 | Undefined  | 1.0 | 0.043747 | 
| 361653 | mc15_13TeV.361653.Sherpa_CT10_llvvjj_ss_EW6_QSFup | 10000 | 229.41 | 0.04359  | 1.0 | 1.0 | Undefined  | 1.0 | 0.04359 | 
| 361654 | mc15_13TeV.361654.Sherpa_CT10_llvvjj_ss_EW6_RSFdown | 10000 | 232.5 | 0.04301  | 1.0 | 1.0 | Undefined  | 1.0 | 0.04301 | 
| 361655 | mc15_13TeV.361655.Sherpa_CT10_llvvjj_ss_EW6_RSFup | 10000 | 229.91 | 0.043495  | 1.0 | 1.0 | Undefined  | 1.0 | 0.043495 | 
| 361656 | mc15_13TeV.361656.Sherpa_CT10_llvvjj_ss_EW4_CKKWdown | 10000 | 381.08 | 0.026241  | 1.0 | 1.0 | Undefined  | 1.0 | 0.026241 | 
| 361657 | mc15_13TeV.361657.Sherpa_CT10_llvvjj_ss_EW4_CKKWup | 10000 | 403.93 | 0.024757  | 1.0 | 1.0 | Undefined  | 1.0 | 0.024757 | 
| 361658 | mc15_13TeV.361658.Sherpa_CT10_llvvjj_ss_EW4_FSFdown | 10000 | 367.11 | 0.02724  | 1.0 | 1.0 | Undefined  | 1.0 | 0.02724 | 
| 361659 | mc15_13TeV.361659.Sherpa_CT10_lllvSFMinusjj | 500000 | 270.56 | 1.848  | 1.0 | 1.0 | Undefined  | 1.0 | 1.848 | 
| 361660 | mc15_13TeV.361660.Sherpa_CT10_lllvOFMinusjj | 500000 | 137.92 | 3.6254  | 1.0 | 1.0 | Undefined  | 1.0 | 3.6254 | 
| 361661 | mc15_13TeV.361661.Sherpa_CT10_lllvSFPlusjj | 500000 | 194.94 | 2.5649  | 1.0 | 1.0 | Undefined  | 1.0 | 2.5649 | 
| 361662 | mc15_13TeV.361662.Sherpa_CT10_lllvOFPlusjj | 500000 | 99.49 | 5.0256  | 1.0 | 1.0 | Undefined  | 1.0 | 5.0256 | 
| 361663 | mc15_13TeV.361663.Sherpa_CT10_llvvjj | 1000000 | 71.57 | 13.973  | 1.0 | 1.0 | Undefined  | 1.0 | 13.973 | 
| 363841 | mc15_13TeV.363841.Sherpa_CT10_ZZ_SM | 100000 | 20.2 | 4.9502  | 1.0 | 1.0 | Undefined  | 1.0 | 4.9502 | 
| 363842 | mc15_13TeV.363842.Sherpa_CT10_ZZ_TGC0 | 100000 | 17.96 | 5.5677  | 1.0 | 1.0 | Undefined  | 1.0 | 5.5677 | 
| 363843 | mc15_13TeV.363843.Sherpa_CT10_ZZ_TGC1 | 100000 | 15.64 | 6.3948  | 1.0 | 1.0 | Undefined  | 1.0 | 6.3948 | 
| 363844 | mc15_13TeV.363844.Sherpa_CT10_ZZ_TGC2 | 100000 | 11.43 | 8.7519  | 1.0 | 1.0 | Undefined  | 1.0 | 8.7519 | 
